"","name","injury","week","team","year"
"1","['Sio Moore']","Questionable: concussion","week_3","Oakland Raiders",2013
"2","['Sio Moore']","Questionable: concussion","week_4","Oakland Raiders",2013
"3","['Tracy Porter']","Doubtful: concussion","week_4","Oakland Raiders",2013
"4","['Terrelle Pryor']","Questionable: concussion","week_4","Oakland Raiders",2013
"5","['Terrelle Pryor']","Probable: concussion","week_5","Oakland Raiders",2013
"6","['Rashad Jennings']","Probable: concussion","week_14","Oakland Raiders",2013
"7","['Rashad Jennings']","Probable: concussion","week_15","Oakland Raiders",2013
"8","['Nick Kasa']","Questionable: concussion","week_15","Oakland Raiders",2013
"9","['Vance Walker']","Questionable: concussion","week_15","Oakland Raiders",2013
"10","['Vance Walker']","Questionable: concussion","week_16","Oakland Raiders",2013
