"","name","injury","week","team","year"
"1","['Carlos Dunlap']","Probable: Concussion","week_1","Cincinnati Bengals",2013
"2","['Brandon Ghee']","Questionable: Concussion","week_1","Cincinnati Bengals",2013
"3","['Dre Kirkpatrick']","Probable: Concussion","week_1","Cincinnati Bengals",2013
"4","['Brandon Ghee']","Questionable: concussion","week_2","Cincinnati Bengals",2013
"5","['Brandon Ghee']","Questionable: concussion","week_3","Cincinnati Bengals",2013
"6","['Brandon Ghee']","Questionable: concussion","week_4","Cincinnati Bengals",2013
"7","['Michael Johnson']","Questionable: concussion","week_5","Cincinnati Bengals",2013
"8","['Michael Johnson']","Questionable: concussion","week_6","Cincinnati Bengals",2013
"9","['Rey Maualuga']","Doubtful: knee/concussion","week_9","Cincinnati Bengals",2013
"10","['Rey Maualuga']","Out: knee/concussion","week_10","Cincinnati Bengals",2013
"11","['Rey Maualuga']","Out: knee/concussion","week_11","Cincinnati Bengals",2013
"12","['Rey Maualuga']","Probable: knee/concussion","week_13","Cincinnati Bengals",2013
"13","['Carlos Dunlap']","Questionable: concussion","week_16","Cincinnati Bengals",2013
"14","['James Harrison']","Questionable: concussion","week_16","Cincinnati Bengals",2013
"15","['Andrew Whitworth']","Questionable: concussion","week_16","Cincinnati Bengals",2013
"16","['James Harrison']","Questionable: concussion","week_17","Cincinnati Bengals",2013
"17","['Alex Smith']","Questionable: concussion","week_17","Cincinnati Bengals",2013
