"","name","injury","week","team","year"
"1","['Sidney Rice']","Injured Reserve: concussion/knee","week_9","Seattle Seahawks",2013
"2","['Red Bryant']","Questionable: concussion","week_10","Seattle Seahawks",2013
"3","['Sidney Rice']","Injured Reserve: concussion/knee","week_10","Seattle Seahawks",2013
"4","['Max Unger']","Questionable: concussion","week_10","Seattle Seahawks",2013
"5","['Red Bryant']","Questionable: concussion","week_11","Seattle Seahawks",2013
"6","['Sidney Rice']","Injured Reserve: concussion/knee","week_11","Seattle Seahawks",2013
"7","['Max Unger']","Questionable: concussion","week_11","Seattle Seahawks",2013
"8","['Jermaine Kearse']","Probable: concussion","week_13","Seattle Seahawks",2013
"9","['Sidney Rice']","Injured Reserve: concussion/knee","week_13","Seattle Seahawks",2013
"10","['Sidney Rice']","Injured Reserve: concussion/knee","week_14","Seattle Seahawks",2013
"11","['Sidney Rice']","Injured Reserve: concussion/knee","week_15","Seattle Seahawks",2013
"12","['Sidney Rice']","Injured Reserve: concussion/knee","week_16","Seattle Seahawks",2013
"13","['J.R. Sweezy']","Out: concussion","week_16","Seattle Seahawks",2013
"14","['Sidney Rice']","Injured Reserve: concussion/knee","week_17","Seattle Seahawks",2013
"15","['J.R. Sweezy']","Questionable: concussion","week_17","Seattle Seahawks",2013
"16","['Sidney Rice']","Injured Reserve: concussion/knee","week_19","Seattle Seahawks",2013
"17","['Sidney Rice']","Injured Reserve: concussion/knee","week_20","Seattle Seahawks",2013
"18","['Sidney Rice']","Injured Reserve: concussion/knee","week_21","Seattle Seahawks",2013
