"","name","injury","week","team","year"
"1","['Scott Fujita']","Doubtful: concussion","week_7","Cleveland Browns",2011
"2","['Scott Fujita']","Probable: concussion","week_8","Cleveland Browns",2011
"3","['Mohamed Massaquoi']","Questionable: concussion","week_8","Cleveland Browns",2011
"4","['Ben Watson']","Questionable: concussion","week_8","Cleveland Browns",2011
"5","['Mohamed Massaquoi']","Questionable: concussion","week_9","Cleveland Browns",2011
"6","['Owen Marecic']","Questionable: concussion","week_12","Cleveland Browns",2011
"7","['Owen Marecic']","Probable: concussion","week_13","Cleveland Browns",2011
"8","['Colt McCoy']","Doubtful: concussion/left hand","week_15","Cleveland Browns",2011
"9","['Ben Watson']","Out: concussion","week_15","Cleveland Browns",2011
"10","['Ben Jacobs']","Questionable: concussion","week_16","Cleveland Browns",2011
"11","['Colt McCoy']","Doubtful: concussion/left hand","week_16","Cleveland Browns",2011
"12","['Jordan Norwood']","Questionable: concussion","week_16","Cleveland Browns",2011
"13","['Ben Watson']","Injured Reserve: concussion","week_16","Cleveland Browns",2011
"14","['Colt McCoy']","Doubtful: concussion","week_17","Cleveland Browns",2011
"15","['Jordan Norwood']","Out: concussion","week_17","Cleveland Browns",2011
"16","['Quinton Spears']","Doubtful: concussion","week_17","Cleveland Browns",2011
"17","['Ben Watson']","Injured Reserve: concussion","week_17","Cleveland Browns",2011
