"","name","injury","week","team","year"
"1","['Jahvid Best']","Physically Unable to Perform: concussion","week_1","Detroit Lions",2012
"2","['Bill Bentley']","Doubtful: concussion","week_2","Detroit Lions",2012
"3","['Jahvid Best']","Physically Unable to Perform: concussion","week_2","Detroit Lions",2012
"4","['Bill Bentley']","Questionable: concussion","week_3","Detroit Lions",2012
"5","['Jahvid Best']","Physically Unable to Perform: concussion","week_3","Detroit Lions",2012
"6","['Jahvid Best']","Physically Unable to Perform: concussion","week_4","Detroit Lions",2012
"7","['Jahvid Best']","Physically Unable to Perform: concussion","week_6","Detroit Lions",2012
"8","['Jahvid Best']","Physically Unable to Perform: concussion","week_7","Detroit Lions",2012
"9","['Jacob Lacey']","Questionable: concussion","week_7","Detroit Lions",2012
"10","['Jahvid Best']","Physically Unable to Perform: concussion","week_8","Detroit Lions",2012
"11","['Jacob Lacey']","Questionable: concussion","week_8","Detroit Lions",2012
"12","['Jahvid Best']","Physically Unable to Perform: concussion","week_9","Detroit Lions",2012
"13","['Justin Durant']","Questionable: concussion","week_9","Detroit Lions",2012
"14","['Jacob Lacey']","Questionable: concussion","week_9","Detroit Lions",2012
"15","['Amari Spievey']","Questionable: concussion","week_9","Detroit Lions",2012
"16","['Jahvid Best']","Injured Reserve: concussion","week_10","Detroit Lions",2012
"17","['Amari Spievey']","Doubtful: concussion","week_10","Detroit Lions",2012
"18","['Cliff Avril']","Questionable: back/concussion","week_11","Detroit Lions",2012
"19","['Jahvid Best']","Injured Reserve: concussion","week_11","Detroit Lions",2012
"20","['Amari Spievey']","Questionable: concussion","week_11","Detroit Lions",2012
"21","['Jahvid Best']","Injured Reserve: concussion","week_12","Detroit Lions",2012
"22","['Drayton Florence']","Doubtful: concussion","week_12","Detroit Lions",2012
"23","['Amari Spievey']","Injured Reserve: concussion","week_12","Detroit Lions",2012
"24","['Jahvid Best']","Injured Reserve: concussion","week_13","Detroit Lions",2012
"25","['Amari Spievey']","Injured Reserve: concussion","week_13","Detroit Lions",2012
"26","['Jahvid Best']","Injured Reserve: concussion","week_14","Detroit Lions",2012
"27","['Lawrence Jackson']","Questionable: concussion","week_14","Detroit Lions",2012
"28","['Amari Spievey']","Injured Reserve: concussion","week_14","Detroit Lions",2012
"29","['Jahvid Best']","Injured Reserve: concussion","week_15","Detroit Lions",2012
"30","['Amari Spievey']","Injured Reserve: concussion","week_15","Detroit Lions",2012
"31","['Jahvid Best']","Injured Reserve: concussion","week_16","Detroit Lions",2012
"32","['Amari Spievey']","Injured Reserve: concussion","week_16","Detroit Lions",2012
"33","['Jahvid Best']","Injured Reserve: concussion","week_17","Detroit Lions",2012
"34","['Amari Spievey']","Injured Reserve: concussion","week_17","Detroit Lions",2012
