"","name","injury","week","team","year"
"1","['Kevin Boss']","Injured Reserve: concussion","week_5","Kansas City Chiefs",2012
"2","['Kevin Boss']","Injured Reserve: concussion","week_6","Kansas City Chiefs",2012
"3","['Kevin Boss']","Injured Reserve: concussion","week_8","Kansas City Chiefs",2012
"4","['Matt Cassel']","Probable: concussion","week_8","Kansas City Chiefs",2012
"5","['Kevin Boss']","Injured Reserve: concussion","week_9","Kansas City Chiefs",2012
"6","['Kevin Boss']","Injured Reserve: concussion","week_10","Kansas City Chiefs",2012
"7","['Brady Quinn']","Out: concussion","week_10","Kansas City Chiefs",2012
"8","['Kevin Boss']","Injured Reserve: concussion","week_11","Kansas City Chiefs",2012
"9","['Brady Quinn']","Probable: concussion","week_11","Kansas City Chiefs",2012
"10","['Jonathan Baldwin']","Questionable: concussion","week_12","Kansas City Chiefs",2012
"11","['Kevin Boss']","Injured Reserve: concussion","week_12","Kansas City Chiefs",2012
"12","['Kevin Boss']","Injured Reserve: concussion","week_13","Kansas City Chiefs",2012
"13","['Kevin Boss']","Injured Reserve: concussion","week_14","Kansas City Chiefs",2012
"14","['Kevin Boss']","Injured Reserve: concussion","week_15","Kansas City Chiefs",2012
"15","['Kevin Boss']","Injured Reserve: concussion","week_16","Kansas City Chiefs",2012
"16","['Kevin Boss']","Injured Reserve: concussion","week_17","Kansas City Chiefs",2012
