"","name","injury","week","team","year"
"1","['Seyi Ajirotutu']","Out: Concussion","week_2","Philadelphia Eagles",2015
"2","['Josh Andrews']","Out: Concussion","week_10","Philadelphia Eagles",2015
"3","['Malcolm Jenkins']","Probable: Concussion","week_10","Philadelphia Eagles",2015
"4","['Josh Andrews']","Probable: Concussion","week_11","Philadelphia Eagles",2015
"5","['Sam Bradford']","Out: Concussion","week_11","Philadelphia Eagles",2015
"6","['Ryan Mathews']","Out: Concussion","week_11","Philadelphia Eagles",2015
"7","['Sam Bradford']","Questionable: Concussion","week_12","Philadelphia Eagles",2015
"8","['Zach Ertz']","Out: Concussion","week_12","Philadelphia Eagles",2015
"9","['Ryan Mathews']","Out: Concussion","week_12","Philadelphia Eagles",2015
"10","['Zach Ertz']","Probable: Concussion","week_13","Philadelphia Eagles",2015
"11","['Josh Huff']","Probable: Concussion","week_13","Philadelphia Eagles",2015
"12","['Ryan Mathews']","Out: Concussion","week_13","Philadelphia Eagles",2015
"13","['Ryan Mathews']","Probable: Concussion","week_14","Philadelphia Eagles",2015
"14","['Eric Rowe']","Probable: Concussion","week_16","Philadelphia Eagles",2015
