"","name","injury","week","team","year"
"1","['Ladarius Green']","Questionable: Concussion","week_1","Los Angeles Chargers",2015
"2","['Ladarius Green']","Questionable: Concussion","week_3","Los Angeles Chargers",2015
"3","['King Dunlap']","Doubtful: Concussion","week_4","Los Angeles Chargers",2015
"4","['Ladarius Green']","Questionable: Concussion","week_4","Los Angeles Chargers",2015
"5","['King Dunlap']","Doubtful: Concussion","week_5","Los Angeles Chargers",2015
"6","['Brandon Flowers']","Questionable: Concussion","week_5","Los Angeles Chargers",2015
"7","['Malcom Floyd']","Questionable: Concussion","week_5","Los Angeles Chargers",2015
"8","['King Dunlap']","Out: Concussion","week_6","Los Angeles Chargers",2015
"9","['King Dunlap']","Questionable: Concussion","week_7","Los Angeles Chargers",2015
"10","['Patrick Robinson']","Questionable: Concussion","week_9","Los Angeles Chargers",2015
"11","['Kyle Emanuel']","Probable: Concussion","week_11","Los Angeles Chargers",2015
"12","['D.J. Fluker']","Questionable: Concussion","week_11","Los Angeles Chargers",2015
"13","['Jahleel Addae']","Probable: Concussion","week_12","Los Angeles Chargers",2015
"14","['D.J. Fluker']","Out: Concussion","week_12","Los Angeles Chargers",2015
"15","['Sean Lissemore']","Questionable: Concussion","week_12","Los Angeles Chargers",2015
"16","['D.J. Fluker']","Out: Concussion","week_13","Los Angeles Chargers",2015
"17","['D.J. Fluker']","Questionable: Concussion","week_14","Los Angeles Chargers",2015
"18","['Steve Williams']","Probable: Concussion","week_14","Los Angeles Chargers",2015
"19","['D.J. Fluker']","Probable: Concussion","week_15","Los Angeles Chargers",2015
"20","['Kyle Emanuel']","Out: Concussion","week_16","Los Angeles Chargers",2015
"21","['Kyle Emanuel']","Probable: Concussion","week_17","Los Angeles Chargers",2015
"22","['Orlando Franklin']","Out: Concussion","week_17","Los Angeles Chargers",2015
"23","['Trevor Robinson']","Questionable: Concussion","week_17","Los Angeles Chargers",2015
