"","name","injury","week","team","year"
"1","['Carlos Thompson']","Out: Concussion","week_1","Houston Texans",2015
"2","['Carlos Thompson']","Probable: Concussion","week_2","Houston Texans",2015
"3","['DeAndre Hopkins']","Probable: Concussion","week_3","Houston Texans",2015
"4","['Benardrick McKinney']","Out: Concussion","week_7","Houston Texans",2015
"5","['Benardrick McKinney']","Out: Concussion","week_8","Houston Texans",2015
"6","['Duane Brown']","Probable: Concussion","week_10","Houston Texans",2015
"7","['Kurtis Drummond']","Probable: Concussion","week_10","Houston Texans",2015
"8","['Benardrick McKinney']","Probable: Concussion","week_10","Houston Texans",2015
"9","['Brian Hoyer']","Out: Concussion","week_11","Houston Texans",2015
"10","['A.J. Bouye']","Probable: Concussion","week_12","Houston Texans",2015
"11","['Brian Hoyer']","Probable: Concussion","week_12","Houston Texans",2015
"12","['Brian Hoyer']","Out: Concussion","week_15","Houston Texans",2015
"13","['Brian Hoyer']","Questionable: Concussion","week_16","Houston Texans",2015
"14","['Brian Hoyer']","Probable: Concussion","week_17","Houston Texans",2015
