"","name","injury","week","team","year"
"1","['Damian Swann']","Out: Concussion","week_6","New Orleans Saints",2015
"2","['Damian Swann']","Out: Concussion","week_7","New Orleans Saints",2015
"3","['Damian Swann']","Probable: Concussion","week_8","New Orleans Saints",2015
"4","['Damian Swann']","Out: Concussion","week_9","New Orleans Saints",2015
"5","['Damian Swann']","Out: Concussion","week_10","New Orleans Saints",2015
"6","['Damian Swann']","Out: Concussion","week_12","New Orleans Saints",2015
"7","['John Jenkins']","Out: Concussion","week_13","New Orleans Saints",2015
"8","['Damian Swann']","Probable: Concussion","week_13","New Orleans Saints",2015
"9","['Brandin Cooks']","Probable: Concussion","week_14","New Orleans Saints",2015
"10","['John Jenkins']","Out: Concussion","week_14","New Orleans Saints",2015
"11","['John Jenkins']","Probable: Concussion","week_15","New Orleans Saints",2015
"12","['Damian Swann']","Injured Reserve: Concussion","week_15","New Orleans Saints",2015
"13","['Damian Swann']","Injured Reserve: Concussion","week_16","New Orleans Saints",2015
"14","['Josh Hill']","Probable: Concussion","week_17","New Orleans Saints",2015
"15","['Andrus Peat']","Out: Concussion","week_17","New Orleans Saints",2015
"16","['Damian Swann']","Injured Reserve: Concussion","week_17","New Orleans Saints",2015
