"","name","injury","week","team","year"
"1","['Alex Boone']","Out: concussion, shoulder, kne","week_9","Minnesota Vikings",2016
"2","['Tom Johnson']","Questionable: concussion","week_9","Minnesota Vikings",2016
"3","['Eric Kendricks']","Out: concussion","week_9","Minnesota Vikings",2016
"4","['Joe Berger']","Out: concussion","week_13","Minnesota Vikings",2016
"5","['Joe Berger']","Out: concussion","week_14","Minnesota Vikings",2016
"6","['Joe Berger']","Questionable: concussion","week_15","Minnesota Vikings",2016
"7","['Brandon Fusco']","Out: concussion","week_15","Minnesota Vikings",2016
"8","['Trae Waynes']","Out: concussion","week_15","Minnesota Vikings",2016
"9","['Brandon Fusco']","Out: concussion","week_16","Minnesota Vikings",2016
"10","['Zach Line']","Out: concussion","week_16","Minnesota Vikings",2016
