"","name","injury","week","team","year"
"1","['Sam Shields']","Injured Reserve: Concussion","week_2","Green Bay Packers",2016
"2","['Sam Shields']","Injured Reserve: Concussion","week_3","Green Bay Packers",2016
"3","['Sam Shields']","Injured Reserve: Concussion","week_5","Green Bay Packers",2016
"4","['Sam Shields']","Injured Reserve: Concussion","week_6","Green Bay Packers",2016
"5","['Davante Adams']","Questionable: concussion","week_7","Green Bay Packers",2016
"6","['Sam Shields']","Injured Reserve: Concussion","week_7","Green Bay Packers",2016
"7","['Sam Shields']","Injured Reserve: Concussion","week_8","Green Bay Packers",2016
"8","['Demetri Goodson']","Questionable: concussion","week_9","Green Bay Packers",2016
"9","['Sam Shields']","Injured Reserve: Concussion","week_9","Green Bay Packers",2016
"10","['Sam Shields']","Injured Reserve: Concussion","week_10","Green Bay Packers",2016
"11","['Sam Shields']","Injured Reserve: Concussion","week_11","Green Bay Packers",2016
"12","['Sam Shields']","Injured Reserve: Concussion","week_12","Green Bay Packers",2016
"13","['Sam Shields']","Injured Reserve: Concussion","week_13","Green Bay Packers",2016
"14","['Sam Shields']","Injured Reserve: Concussion","week_14","Green Bay Packers",2016
"15","['Sam Shields']","Injured Reserve: Concussion","week_15","Green Bay Packers",2016
"16","['James Starks']","Doubtful: concussion","week_15","Green Bay Packers",2016
"17","['Sam Shields']","Injured Reserve: Concussion","week_16","Green Bay Packers",2016
"18","['James Starks']","Out: concussion","week_16","Green Bay Packers",2016
"19","['Sam Shields']","Injured Reserve: Concussion","week_17","Green Bay Packers",2016
"20","['James Starks']","Out: concussion","week_17","Green Bay Packers",2016
"21","['Quinten Rollins']","Out: neck, concussion","week_18","Green Bay Packers",2016
"22","['Sam Shields']","Injured Reserve: Concussion","week_18","Green Bay Packers",2016
"23","['James Starks']","Out: concussion","week_18","Green Bay Packers",2016
"24","['Quinten Rollins']","Questionable: neck, concussion","week_19","Green Bay Packers",2016
"25","['Sam Shields']","Injured Reserve: Concussion","week_19","Green Bay Packers",2016
"26","['James Starks']","Out: concussion","week_19","Green Bay Packers",2016
"27","['Quinten Rollins']","Questionable: neck, concussion","week_20","Green Bay Packers",2016
"28","['Sam Shields']","Injured Reserve: Concussion","week_20","Green Bay Packers",2016
"29","['James Starks']","Out: concussion","week_20","Green Bay Packers",2016
