"","name","injury","week","team","year"
"1","['Vontae Davis']","Questionable: concussion","week_9","Indianapolis Colts",2016
"2","['Joe Reitz']","Out: concussion","week_9","Indianapolis Colts",2016
"3","['Clayton Geathers']","Injured Reserve: Concussion","week_12","Indianapolis Colts",2016
"4","['Andrew Luck']","Out: concussion","week_12","Indianapolis Colts",2016
"5","['Clayton Geathers']","Injured Reserve: Concussion","week_13","Indianapolis Colts",2016
"6","['Clayton Geathers']","Injured Reserve: Concussion","week_14","Indianapolis Colts",2016
"7","['Denzelle Good']","Out: concussion","week_14","Indianapolis Colts",2016
"8","['Curt Maggitt']","Questionable: concussion","week_14","Indianapolis Colts",2016
"9","['Clayton Geathers']","Injured Reserve: Concussion","week_15","Indianapolis Colts",2016
"10","['Denzelle Good']","Out: concussion","week_15","Indianapolis Colts",2016
"11","['Clayton Geathers']","Injured Reserve: Concussion","week_16","Indianapolis Colts",2016
"12","['Darius Butler']","Out: concussion","week_17","Indianapolis Colts",2016
"13","['Clayton Geathers']","Injured Reserve: Concussion","week_17","Indianapolis Colts",2016
