"","name","injury","week","team","year"
"1","['Keenan Robinson']","Out: Concussion","week_1","New York Giants",2017
"2","['Keenan Robinson']","Out: Concussion","week_2","New York Giants",2017
"3","['Weston Richburg']","Injured Reserve: Concussion","week_5","New York Giants",2017
"4","['Weston Richburg']","Injured Reserve: Concussion","week_6","New York Giants",2017
"5","['Weston Richburg']","Injured Reserve: Concussion","week_7","New York Giants",2017
"6","['Weston Richburg']","Injured Reserve: Concussion","week_9","New York Giants",2017
"7","['Weston Richburg']","Injured Reserve: Concussion","week_10","New York Giants",2017
"8","['Weston Richburg']","Injured Reserve: Concussion","week_11","New York Giants",2017
"9","['Weston Richburg']","Injured Reserve: Concussion","week_12","New York Giants",2017
"10","['Weston Richburg']","Injured Reserve: Concussion","week_13","New York Giants",2017
"11","['Weston Richburg']","Injured Reserve: Concussion","week_14","New York Giants",2017
"12","['Chad Wheeler']","Questionable: Concussion","week_14","New York Giants",2017
"13","['Weston Richburg']","Injured Reserve: Concussion","week_15","New York Giants",2017
"14","['Tavarres King']","Injured Reserve: Concussion","week_16","New York Giants",2017
"15","['Weston Richburg']","Injured Reserve: Concussion","week_16","New York Giants",2017
"16","['Tavarres King']","Out: Concussion","week_17","New York Giants",2017
"17","['Weston Richburg']","Injured Reserve: Concussion","week_17","New York Giants",2017
