"","name","injury","week","team","year"
"1","['Mike James']","Injured Reserve: Concussion","week_1","Detroit Lions",2017
"2","['Mike James']","Injured Reserve: Concussion","week_2","Detroit Lions",2017
"3","['Jarrad Davis']","Out: Concussion","week_3","Detroit Lions",2017
"4","['Mike James']","Injured Reserve: Concussion","week_3","Detroit Lions",2017
"5","['Jarrad Davis']","Questionable: Concussion","week_4","Detroit Lions",2017
"6","['Mike James']","Injured Reserve: Concussion","week_4","Detroit Lions",2017
"7","['Mike James']","Injured Reserve: Concussion","week_5","Detroit Lions",2017
"8","['Mike James']","Injured Reserve: Concussion","week_6","Detroit Lions",2017
"9","['Mike James']","Injured Reserve: Concussion","week_8","Detroit Lions",2017
"10","['Mike James']","Injured Reserve: Concussion","week_9","Detroit Lions",2017
"11","['Mike James']","Injured Reserve: Concussion","week_10","Detroit Lions",2017
"12","['T.J. Lang']","Out: Concussion","week_10","Detroit Lions",2017
"13","['Mike James']","Injured Reserve: Concussion","week_11","Detroit Lions",2017
"14","['Mike James']","Injured Reserve: Concussion","week_12","Detroit Lions",2017
"15","['Mike James']","Injured Reserve: Concussion","week_13","Detroit Lions",2017
"16","['Mike James']","Injured Reserve: Concussion","week_14","Detroit Lions",2017
"17","['Mike James']","Injured Reserve: Concussion","week_15","Detroit Lions",2017
"18","['Travis Swanson']","Injured Reserve: Concussion","week_15","Detroit Lions",2017
"19","['Mike James']","Injured Reserve: Concussion","week_16","Detroit Lions",2017
"20","['Travis Swanson']","Injured Reserve: Concussion","week_16","Detroit Lions",2017
"21","['Don Barclay']","Injured Reserve: Concussion","week_17","Detroit Lions",2017
"22","['Mike James']","Injured Reserve: Concussion","week_17","Detroit Lions",2017
"23","['Nevin Lawson']","Out: Concussion","week_17","Detroit Lions",2017
"24","['Travis Swanson']","Injured Reserve: Concussion","week_17","Detroit Lions",2017
