"","name","injury","week","team","year"
"1","['Donavin Newsom']","Injured Reserve: Concussion","week_1","San Francisco 49ers",2017
"2","['Donavin Newsom']","Injured Reserve: Concussion","week_2","San Francisco 49ers",2017
"3","['Donavin Newsom']","Injured Reserve: Concussion","week_3","San Francisco 49ers",2017
"4","['Brock Coyle']","Questionable: Concussion","week_4","San Francisco 49ers",2017
"5","['Kyle Juszczyk']","Questionable: Concussion","week_4","San Francisco 49ers",2017
"6","['Donavin Newsom']","Injured Reserve: Concussion","week_4","San Francisco 49ers",2017
"7","['Jaquiski Tartt']","Questionable: Concussion","week_4","San Francisco 49ers",2017
"8","['Marquise Goodwin']","Questionable: Concussion","week_5","San Francisco 49ers",2017
"9","['Donavin Newsom']","Injured Reserve: Concussion","week_5","San Francisco 49ers",2017
"10","['Donavin Newsom']","Injured Reserve: Concussion","week_6","San Francisco 49ers",2017
"11","['Donavin Newsom']","Injured Reserve: Concussion","week_7","San Francisco 49ers",2017
"12","['Trent Brown']","Questionable: Concussion","week_8","San Francisco 49ers",2017
"13","['Donavin Newsom']","Injured Reserve: Concussion","week_8","San Francisco 49ers",2017
"14","['Donavin Newsom']","Injured Reserve: Concussion","week_9","San Francisco 49ers",2017
"15","['Donavin Newsom']","Injured Reserve: Concussion","week_10","San Francisco 49ers",2017
"16","['Donavin Newsom']","Injured Reserve: Concussion","week_12","San Francisco 49ers",2017
"17","['Donavin Newsom']","Injured Reserve: Concussion","week_13","San Francisco 49ers",2017
"18","['Donavin Newsom']","Injured Reserve: Concussion","week_14","San Francisco 49ers",2017
"19","['Donavin Newsom']","Injured Reserve: Concussion","week_15","San Francisco 49ers",2017
"20","['Donavin Newsom']","Injured Reserve: Concussion","week_16","San Francisco 49ers",2017
"21","['Donavin Newsom']","Injured Reserve: Concussion","week_17","San Francisco 49ers",2017
