"","name","injury","week","team","year"
"1","['Jack Doyle']","Out: Concussion","week_5","Indianapolis Colts",2017
"2","['Rashaan Melvin']","Out: Concussion","week_8","Indianapolis Colts",2017
"3","['Ryan Kelly']","Injured Reserve: Concussion","week_13","Indianapolis Colts",2017
"4","['Ryan Kelly']","Injured Reserve: Concussion","week_14","Indianapolis Colts",2017
"5","['Nate Hairston']","Out: Concussion","week_15","Indianapolis Colts",2017
"6","['Ryan Kelly']","Injured Reserve: Concussion","week_15","Indianapolis Colts",2017
"7","['Ryan Kelly']","Injured Reserve: Concussion","week_16","Indianapolis Colts",2017
"8","['Brandon Williams']","Out: Concussion","week_16","Indianapolis Colts",2017
"9","['Ryan Kelly']","Injured Reserve: Concussion","week_17","Indianapolis Colts",2017
"10","['Brandon Williams']","Injured Reserve: Concussion","week_17","Indianapolis Colts",2017
