"","name","injury","week","team","year"
"1","['Stephen Anderson']","Out: Concussion","week_2","Houston Texans",2017
"2","['Brian Cushing']","Out: Concussion","week_2","Houston Texans",2017
"3","['Bruce Ellington']","Out: Concussion","week_2","Houston Texans",2017
"4","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_2","Houston Texans",2017
"5","['Ryan Griffin']","Out: Concussion","week_2","Houston Texans",2017
"6","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_3","Houston Texans",2017
"7","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_4","Houston Texans",2017
"8","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_5","Houston Texans",2017
"9","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_6","Houston Texans",2017
"10","['Corey Moore']","Out: Concussion","week_6","Houston Texans",2017
"11","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_8","Houston Texans",2017
"12","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_9","Houston Texans",2017
"13","['Ryan Griffin']","Injured Reserve: Concussion","week_10","Houston Texans",2017
"14","['Ryan Griffin']","Injured Reserve: Concussion","week_11","Houston Texans",2017
"15","['Ryan Griffin']","Injured Reserve: Concussion","week_12","Houston Texans",2017
"16","['Ryan Griffin']","Injured Reserve: Concussion","week_13","Houston Texans",2017
"17","['Alfred Blue']","Out: Concussion","week_14","Houston Texans",2017
"18","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_14","Houston Texans",2017
"19","['Ryan Griffin']","Injured Reserve: Concussion","week_14","Houston Texans",2017
"20","['Jelani Jenkins']","Out: Concussion","week_14","Houston Texans",2017
"21","['Braxton Miller']","Out: Concussion","week_14","Houston Texans",2017
"22","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_15","Houston Texans",2017
"23","['Ryan Griffin']","Injured Reserve: Concussion","week_15","Houston Texans",2017
"24","['Jelani Jenkins']","Out: Concussion","week_15","Houston Texans",2017
"25","['Kendall Lamm']","Out: Concussion","week_15","Houston Texans",2017
"26","['Braxton Miller']","Out: Concussion","week_15","Houston Texans",2017
"27","['Tom Savage']","Injured Reserve: Concussion","week_15","Houston Texans",2017
"28","['Jeff Allen']","Out: Concussion","week_16","Houston Texans",2017
"29","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_16","Houston Texans",2017
"30","['Ryan Griffin']","Injured Reserve: Concussion","week_16","Houston Texans",2017
"31","['Kendall Lamm']","Out: Concussion","week_16","Houston Texans",2017
"32","['Tom Savage']","Injured Reserve: Concussion","week_16","Houston Texans",2017
"33","['Jeff Allen']","Out: Concussion","week_17","Houston Texans",2017
"34","['C.J. Fiedorowicz']","Injured Reserve: Concussion","week_17","Houston Texans",2017
"35","['Ryan Griffin']","Injured Reserve: Concussion","week_17","Houston Texans",2017
"36","['Kendall Lamm']","Questionable: Concussion","week_17","Houston Texans",2017
"37","['Tom Savage']","Injured Reserve: Concussion","week_17","Houston Texans",2017
