"","name","injury","week","team","year"
"1","['Jerrell Freeman']","Injured Reserve: Concussion","week_2","Chicago Bears",2017
"2","['Jerrell Freeman']","Injured Reserve: Concussion","week_3","Chicago Bears",2017
"3","['Jerrell Freeman']","Injured Reserve: Concussion","week_4","Chicago Bears",2017
"4","['Jerrell Freeman']","Injured Reserve: Concussion","week_5","Chicago Bears",2017
"5","['Jerrell Freeman']","Injured Reserve: Concussion","week_6","Chicago Bears",2017
"6","['Jerrell Freeman']","Injured Reserve: Concussion","week_7","Chicago Bears",2017
"7","['Jerrell Freeman']","Injured Reserve: Concussion","week_8","Chicago Bears",2017
"8","['Jerrell Freeman']","Injured Reserve: Concussion","week_10","Chicago Bears",2017
"9","['Jerrell Freeman']","Injured Reserve: Concussion","week_11","Chicago Bears",2017
"10","['Josh Bellamy']","Doubtful: Concussion","week_12","Chicago Bears",2017
"11","['Jerrell Freeman']","Injured Reserve: Concussion","week_12","Chicago Bears",2017
"12","['Jerrell Freeman']","Injured Reserve: Concussion","week_13","Chicago Bears",2017
"13","['Josh Sitton']","Questionable: Concussion","week_13","Chicago Bears",2017
"14","['Jerrell Freeman']","Injured Reserve: Concussion","week_14","Chicago Bears",2017
"15","['Jerrell Freeman']","Injured Reserve: Concussion","week_15","Chicago Bears",2017
"16","['Tom Compton']","Questionable: Concussion","week_16","Chicago Bears",2017
"17","['Jerrell Freeman']","Injured Reserve: Concussion","week_16","Chicago Bears",2017
"18","['Chris Prosinski']","Questionable: Concussion","week_16","Chicago Bears",2017
"19","['Jerrell Freeman']","Injured Reserve: Concussion","week_17","Chicago Bears",2017
"20","['Chris Prosinski']","Injured Reserve: Concussion","week_17","Chicago Bears",2017
