"","name","injury","week","team","year"
"1","['Jerel Worthy']","Out: Concussion","week_1","Buffalo Bills",2017
"2","['T.J. Yates']","Injured Reserve: Concussion","week_1","Buffalo Bills",2017
"3","['Jerel Worthy']","Out: Concussion","week_2","Buffalo Bills",2017
"4","['T.J. Yates']","Injured Reserve: Concussion","week_2","Buffalo Bills",2017
"5","['Jerel Worthy']","Out: Concussion","week_3","Buffalo Bills",2017
"6","['T.J. Yates']","Injured Reserve: Concussion","week_3","Buffalo Bills",2017
"7","['T.J. Yates']","Injured Reserve: Concussion","week_4","Buffalo Bills",2017
"8","['T.J. Yates']","Injured Reserve: Concussion","week_5","Buffalo Bills",2017
"9","['T.J. Yates']","Injured Reserve: Concussion","week_7","Buffalo Bills",2017
"10","['T.J. Yates']","Injured Reserve: Concussion","week_8","Buffalo Bills",2017
"11","['T.J. Yates']","Injured Reserve: Concussion","week_9","Buffalo Bills",2017
"12","['T.J. Yates']","Injured Reserve: Concussion","week_10","Buffalo Bills",2017
"13","['T.J. Yates']","Injured Reserve: Concussion","week_11","Buffalo Bills",2017
"14","['T.J. Yates']","Injured Reserve: Concussion","week_12","Buffalo Bills",2017
"15","['T.J. Yates']","Injured Reserve: Concussion","week_13","Buffalo Bills",2017
"16","['Nathan Peterman']","Out: Concussion","week_15","Buffalo Bills",2017
"17","['T.J. Yates']","Injured Reserve: Concussion","week_16","Buffalo Bills",2017
"18","['Shareece Wright']","Out: Concussion","week_17","Buffalo Bills",2017
"19","['Shareece Wright']","Out: Concussion","week_18","Buffalo Bills",2017
"20","['T.J. Yates']","Injured Reserve: Concussion","week_18","Buffalo Bills",2017
