"","name","injury","week","team","year"
"1","['Eric Martin']","Probable: concussion","week_1","Cleveland Browns",2014
"2","['Eric Martin']","Questionable: concussion","week_2","Cleveland Browns",2014
"3","[""K'Waun Williams""]","Out: concussion","week_7","Cleveland Browns",2014
"4","[""K'Waun Williams""]","Probable: concussion","week_8","Cleveland Browns",2014
"5","['Jordan Cameron']","Doubtful: concussion","week_9","Cleveland Browns",2014
"6","['Johnson Bademosi']","Doubtful: concussion","week_10","Cleveland Browns",2014
"7","['Jordan Cameron']","Questionable: concussion","week_10","Cleveland Browns",2014
"8","['Johnson Bademosi']","Questionable: concussion","week_11","Cleveland Browns",2014
"9","['Jordan Cameron']","Questionable: concussion","week_11","Cleveland Browns",2014
"10","['Tashaun Gipson']","Questionable: concussion","week_11","Cleveland Browns",2014
"11","['Johnson Bademosi']","Questionable: concussion","week_12","Cleveland Browns",2014
"12","['Jordan Cameron']","Doubtful: concussion","week_12","Cleveland Browns",2014
"13","['Jordan Cameron']","Probable: concussion","week_13","Cleveland Browns",2014
"14","['Jordan Cameron']","Questionable: concussion","week_14","Cleveland Browns",2014
