"","name","injury","week","team","year"
"1","['Peyton Hillis']","Out: concussion","week_11","New York Giants",2014
"2","['Jacquian Williams']","Questionable: concussion","week_11","New York Giants",2014
"3","['Peyton Hillis']","Injured Reserve: concussion","week_12","New York Giants",2014
"4","['Jacquian Williams']","Questionable: concussion","week_12","New York Giants",2014
"5","['Peyton Hillis']","Injured Reserve: concussion","week_13","New York Giants",2014
"6","['Jacquian Williams']","Questionable: concussion","week_13","New York Giants",2014
"7","['James Brewer']","Doubtful: concussion","week_14","New York Giants",2014
"8","['Mark Herzlich']","Doubtful: concussion","week_14","New York Giants",2014
"9","['Peyton Hillis']","Injured Reserve: concussion","week_14","New York Giants",2014
"10","['Jacquian Williams']","Questionable: concussion/shoulder","week_14","New York Giants",2014
"11","['James Brewer']","Questionable: concussion","week_15","New York Giants",2014
"12","['Mark Herzlich']","Probable: concussion","week_15","New York Giants",2014
"13","['Peyton Hillis']","Injured Reserve: concussion","week_15","New York Giants",2014
"14","['Jameel McClain']","Probable: concussion","week_15","New York Giants",2014
"15","['Jacquian Williams']","Questionable: concussion/shoulder","week_15","New York Giants",2014
"16","['James Brewer']","Injured Reserve: concussion","week_16","New York Giants",2014
"17","['Peyton Hillis']","Injured Reserve: concussion","week_16","New York Giants",2014
"18","['Jacquian Williams']","Injured Reserve: concussion/shoulder","week_16","New York Giants",2014
"19","['James Brewer']","Injured Reserve: concussion","week_17","New York Giants",2014
"20","['Peyton Hillis']","Injured Reserve: concussion","week_17","New York Giants",2014
"21","['Jacquian Williams']","Injured Reserve: concussion/shoulder","week_17","New York Giants",2014
