"","name","injury","week","team","year"
"1","['Corey Liuget']","Questionable: concussion","week_5","Los Angeles Chargers",2014
"2","['Donald Brown']","Questionable: concussion","week_6","Los Angeles Chargers",2014
"3","['Donald Brown']","Questionable: concussion","week_7","Los Angeles Chargers",2014
"4","['Donald Brown']","Out: concussion","week_8","Los Angeles Chargers",2014
"5","['Brandon Flowers']","Doubtful: concussion","week_8","Los Angeles Chargers",2014
"6","['Donald Brown']","Questionable: concussion","week_9","Los Angeles Chargers",2014
"7","['Brandon Flowers']","Probable: concussion","week_9","Los Angeles Chargers",2014
"8","['Jahleel Addae']","Probable: concussion","week_11","Los Angeles Chargers",2014
"9","['Donald Brown']","Probable: concussion","week_11","Los Angeles Chargers",2014
"10","['Brandon Flowers']","Probable: concussion","week_11","Los Angeles Chargers",2014
"11","['Jahleel Addae']","Questionable: concussion","week_12","Los Angeles Chargers",2014
"12","['Jahleel Addae']","Probable: concussion","week_13","Los Angeles Chargers",2014
"13","['D.J. Fluker']","Questionable: concussion","week_14","Los Angeles Chargers",2014
"14","['Ladarius Green']","Questionable: concussion/ankle","week_15","Los Angeles Chargers",2014
"15","['Ryan Miller']","Injured Reserve: concussion","week_15","Los Angeles Chargers",2014
"16","['Ladarius Green']","Questionable: concussion/ankle","week_16","Los Angeles Chargers",2014
"17","['Ryan Miller']","Injured Reserve: concussion","week_16","Los Angeles Chargers",2014
"18","['Ryan Miller']","Injured Reserve: concussion","week_17","Los Angeles Chargers",2014
"19","['Shareece Wright']","Questionable: concussion","week_17","Los Angeles Chargers",2014
