"","name","injury","week","team","year"
"1","['Shawn Williams']","Questionable: Concussion","week_7","Cincinnati Bengals",2018
"2","['Dre Kirkpatrick']","Questionable: Concussion","week_11","Cincinnati Bengals",2018
"3","['Tony McRae']","Out: Concussion","week_13","Cincinnati Bengals",2018
"4","['Vontaze Burfict']","Out: Concussion","week_14","Cincinnati Bengals",2018
"5","['Tony McRae']","Out: Concussion","week_14","Cincinnati Bengals",2018
"6","['Vontaze Burfict']","Out: Concussion","week_15","Cincinnati Bengals",2018
"7","['Michael Johnson']","Questionable: Concussion","week_15","Cincinnati Bengals",2018
"8","['Tony McRae']","Questionable: Concussion","week_15","Cincinnati Bengals",2018
"9","['Vontaze Burfict']","Questionable: Concussion","week_16","Cincinnati Bengals",2018
"10","['Vontaze Burfict']","Out: Concussion","week_17","Cincinnati Bengals",2018
