"","name","injury","week","team","year"
"1","['Ray-Ray Armstrong']","Injured Reserve: Concussion","week_7","New York Giants",2018
"2","['Jawill Davis']","Out: Concussion","week_7","New York Giants",2018
"3","['Jawill Davis']","Out: Concussion","week_8","New York Giants",2018
"4","['Ray-Ray Armstrong']","Injured Reserve: Concussion","week_10","New York Giants",2018
"5","['Ray-Ray Armstrong']","Injured Reserve: Concussion","week_11","New York Giants",2018
"6","['Kerry Wynn']","Out: Concussion","week_12","New York Giants",2018
"7","['Ray-Ray Armstrong']","Injured Reserve: Concussion","week_15","New York Giants",2018
"8","['Alec Ogletree']","Out: Concussion","week_16","New York Giants",2018
"9","['Rhett Ellison']","Out: Concussion","week_17","New York Giants",2018
"10","['Alec Ogletree']","Out: Concussion","week_17","New York Giants",2018
