"","name","injury","week","team","year"
"1","['James Burgess']","Doubtful: Concussion","week_1","Cleveland Browns",2018
"2","['Tanner Vallejo']","Out: Concussion","week_6","Cleveland Browns",2018
"3","['E.J. Gaines']","Out: Concussion","week_7","Cleveland Browns",2018
"4","['E.J. Gaines']","Out: Concussion","week_8","Cleveland Browns",2018
"5","['E.J. Gaines']","Injured Reserve: Concussion","week_10","Cleveland Browns",2018
"6","['E.J. Gaines']","Injured Reserve: Concussion","week_12","Cleveland Browns",2018
"7","['E.J. Gaines']","Injured Reserve: Concussion","week_13","Cleveland Browns",2018
"8","['E.J. Gaines']","Injured Reserve: Concussion","week_14","Cleveland Browns",2018
"9","['Denzel Ward']","Out: Concussion","week_14","Cleveland Browns",2018
"10","['E.J. Gaines']","Injured Reserve: Concussion","week_15","Cleveland Browns",2018
"11","['Denzel Ward']","Out: Concussion","week_15","Cleveland Browns",2018
"12","['E.J. Gaines']","Injured Reserve: Concussion","week_16","Cleveland Browns",2018
"13","['E.J. Gaines']","Injured Reserve: Concussion","week_17","Cleveland Browns",2018
"14","['Denzel Ward']","Out: Concussion","week_17","Cleveland Browns",2018
